Reading,Receive,Value,Unit,Data Quality
2021-06-26 19:07:53,2021-06-26 19:08:05,0.04,in,A
2021-06-26 19:00:21,2021-06-26 19:00:35,0.04,in,A
2021-06-26 16:52:13,2021-06-26 16:52:35,0.00,in,A
2021-06-26 10:52:15,2021-06-26 10:52:35,0.00,in,A
2021-06-26 04:52:15,2021-06-26 04:52:35,0.00,in,A
2021-06-25 23:22:57,2021-06-25 23:23:20,0.04,in,A
2021-06-25 23:05:42,2021-06-25 23:06:05,0.04,in,A
2021-06-25 22:57:00,2021-06-25 22:57:20,0.04,in,A
2021-06-25 22:52:13,2021-06-25 22:52:35,0.00,in,A
2021-06-25 22:48:02,2021-06-25 22:48:20,0.04,in,A
2021-06-25 22:35:28,2021-06-25 22:35:50,0.04,in,A
2021-06-25 22:26:15,2021-06-25 22:26:35,0.04,in,A
2021-06-25 22:11:50,2021-06-25 22:12:05,0.04,in,A
2021-06-25 17:32:43,2021-06-25 17:33:05,0.04,in,A
2021-06-25 16:52:12,2021-06-25 16:52:20,0.00,in,A
2021-06-25 13:58:01,2021-06-25 13:58:20,0.04,in,A
2021-06-25 10:52:12,2021-06-25 10:52:20,0.00,in,A
2021-06-25 09:43:20,2021-06-25 09:43:35,0.04,in,A
2021-06-25 01:10:47,2021-06-25 01:11:05,0.04,in,A
2021-06-24 22:52:08,2021-06-24 22:52:20,0.00,in,A
2021-06-24 19:29:23,2021-06-24 19:29:35,0.04,in,A
2021-06-24 16:52:09,2021-06-24 16:52:20,0.00,in,A
2021-06-24 04:52:08,2021-06-24 04:52:20,0.00,in,A
2021-06-23 16:52:04,2021-06-23 16:52:20,0.00,in,A
2021-06-23 10:52:03,2021-06-23 10:52:20,0.00,in,A
2021-06-22 22:52:04,2021-06-22 22:52:20,0.00,in,A
2021-06-22 16:52:00,2021-06-22 16:52:20,0.00,in,A
2021-06-22 10:52:02,2021-06-22 10:52:20,0.00,in,A
2021-06-22 04:51:59,2021-06-22 04:52:20,0.00,in,A
2021-06-21 22:52:01,2021-06-21 22:52:20,0.00,in,A
2021-06-21 16:52:00,2021-06-21 16:52:20,0.00,in,A
2021-06-21 10:51:59,2021-06-21 10:52:20,0.00,in,A
2021-06-21 04:51:58,2021-06-21 04:52:20,0.00,in,A
2021-06-20 22:51:58,2021-06-20 22:52:20,0.00,in,A
2021-06-20 16:51:57,2021-06-20 16:52:20,0.00,in,A
2021-06-20 10:51:56,2021-06-20 10:52:05,0.00,in,A
2021-06-20 04:51:52,2021-06-20 04:52:05,0.00,in,A
2021-06-19 16:51:53,2021-06-19 16:52:05,0.00,in,A
2021-06-19 13:12:37,2021-06-19 13:12:50,0.08,in,A
2021-06-19 13:01:47,2021-06-19 13:02:05,0.08,in,A
2021-06-19 12:54:23,2021-06-19 12:54:35,0.04,in,A
2021-06-19 12:52:20,2021-06-19 12:52:35,0.04,in,A
2021-06-19 12:50:37,2021-06-19 12:50:50,0.04,in,A
2021-06-18 22:51:48,2021-06-18 22:52:05,0.00,in,A
2021-06-18 20:29:08,2021-06-18 20:29:20,0.04,in,A
2021-06-18 10:51:47,2021-06-18 10:52:05,0.00,in,A
2021-06-18 04:51:46,2021-06-18 04:52:05,0.00,in,A
2021-06-17 22:51:45,2021-06-17 22:52:05,0.00,in,A
2021-06-17 16:51:46,2021-06-17 16:52:05,0.00,in,A
2021-06-17 10:51:43,2021-06-17 10:52:05,0.00,in,A
2021-06-16 22:51:42,2021-06-16 22:51:50,0.00,in,A
2021-06-16 16:51:44,2021-06-16 16:52:05,0.00,in,A
2021-06-16 10:51:43,2021-06-16 10:52:05,0.00,in,A
2021-06-16 04:51:40,2021-06-16 04:51:50,0.00,in,A
2021-06-15 16:51:38,2021-06-15 16:51:50,0.00,in,A
2021-06-15 10:51:40,2021-06-15 10:51:50,0.00,in,A
2021-06-15 04:51:39,2021-06-15 04:51:50,0.00,in,A
2021-06-14 22:51:35,2021-06-14 22:51:50,0.00,in,A
2021-06-14 16:51:35,2021-06-14 16:51:50,0.00,in,A
2021-06-14 10:51:34,2021-06-14 10:51:50,0.00,in,A
2021-06-14 04:51:33,2021-06-14 04:51:50,0.00,in,A
2021-06-13 10:51:31,2021-06-13 10:51:50,0.00,in,A
2021-06-13 04:51:30,2021-06-13 04:51:50,0.00,in,A
2021-06-12 10:51:27,2021-06-12 10:51:35,0.00,in,A
2021-06-12 04:51:27,2021-06-12 04:51:35,0.00,in,A
2021-06-11 22:51:26,2021-06-11 22:51:35,0.00,in,A
2021-06-11 16:51:27,2021-06-11 16:51:50,0.00,in,A
2021-06-11 10:51:24,2021-06-11 10:51:35,0.00,in,A
2021-06-11 04:51:23,2021-06-11 04:51:35,0.00,in,A
2021-06-10 22:51:25,2021-06-10 22:51:35,0.00,in,A
2021-06-10 04:51:20,2021-06-10 04:51:35,0.00,in,A
2021-06-09 22:51:19,2021-06-09 22:51:35,0.00,in,A
2021-06-09 16:51:18,2021-06-09 16:51:35,0.00,in,A
2021-06-09 10:51:20,2021-06-09 10:51:35,0.00,in,A
2021-06-09 04:51:16,2021-06-09 04:51:35,0.00,in,A
2021-06-08 22:51:16,2021-06-08 22:51:35,0.00,in,A
2021-06-08 16:51:15,2021-06-08 16:51:35,0.00,in,A
2021-06-08 04:51:16,2021-06-08 04:51:35,0.00,in,A
2021-06-07 22:51:12,2021-06-07 22:51:20,0.00,in,A
2021-06-07 10:51:11,2021-06-07 10:51:20,0.00,in,A
2021-06-07 04:51:11,2021-06-07 04:51:20,0.00,in,A
2021-06-06 22:51:10,2021-06-06 22:51:20,0.00,in,A
2021-06-06 10:51:08,2021-06-06 10:51:20,0.00,in,A
2021-06-05 22:51:07,2021-06-05 22:51:20,0.00,in,A
2021-06-05 16:51:08,2021-06-05 16:51:20,0.04,in,A
2021-06-05 10:51:05,2021-06-05 10:51:20,0.00,in,A
2021-06-05 04:51:04,2021-06-05 04:51:20,0.00,in,A
2021-06-04 10:51:01,2021-06-04 10:51:20,0.00,in,A
2021-06-02 22:50:57,2021-06-02 22:51:05,0.00,in,A
2021-06-02 16:50:56,2021-06-02 16:51:05,0.00,in,A
2021-06-02 10:50:58,2021-06-02 10:51:20,0.00,in,A
2021-06-02 04:50:55,2021-06-02 04:51:05,0.00,in,A
2021-06-01 22:50:53,2021-06-01 22:51:05,0.00,in,A
2021-06-01 17:40:40,2021-06-01 17:40:50,0.04,in,A
2021-06-01 17:30:39,2021-06-01 17:30:50,0.04,in,A
2021-06-01 16:50:52,2021-06-01 16:51:05,0.00,in,A
2021-06-01 10:50:54,2021-06-01 10:51:05,0.00,in,A
2021-06-01 04:50:50,2021-06-01 04:51:05,0.00,in,A
2021-05-31 16:50:49,2021-05-31 16:51:05,0.00,in,A
2021-05-31 10:50:47,2021-05-31 10:51:05,0.00,in,A
2021-05-31 04:50:46,2021-05-31 04:51:05,0.00,in,A
2021-05-30 22:50:46,2021-05-30 22:51:05,0.00,in,A
2021-05-30 17:48:49,2021-05-30 17:49:05,0.04,in,A
2021-05-30 17:20:18,2021-05-30 17:20:35,0.08,in,A
2021-05-30 16:50:45,2021-05-30 16:51:05,0.00,in,A
2021-05-30 16:27:45,2021-05-30 16:28:05,0.04,in,A
2021-05-30 15:56:49,2021-05-30 15:57:05,0.04,in,A
2021-05-30 15:19:02,2021-05-30 15:19:20,0.04,in,A
2021-05-30 13:01:03,2021-05-30 13:01:20,0.04,in,A
2021-05-30 10:57:17,2021-05-30 10:57:35,0.04,in,A
2021-05-30 10:49:46,2021-05-30 10:50:05,0.04,in,A
2021-05-30 10:42:39,2021-05-30 10:42:50,0.04,in,A
2021-05-30 10:37:22,2021-05-30 10:37:35,0.08,in,A
2021-05-30 10:18:10,2021-05-30 10:18:20,0.04,in,A
2021-05-30 09:59:53,2021-05-30 10:00:05,0.04,in,A
2021-05-30 09:47:58,2021-05-30 09:48:20,0.04,in,A
2021-05-30 09:28:09,2021-05-30 09:28:20,0.04,in,A
2021-05-30 09:01:56,2021-05-30 09:02:05,0.04,in,A
2021-05-30 08:55:38,2021-05-30 08:55:50,0.04,in,A
2021-05-30 08:52:09,2021-05-30 08:52:20,0.08,in,A
2021-05-30 08:35:32,2021-05-30 08:35:50,0.04,in,A
2021-05-30 04:50:43,2021-05-30 04:51:05,0.00,in,A
2021-05-29 22:50:42,2021-05-29 22:50:50,0.00,in,A
2021-05-29 16:50:41,2021-05-29 16:50:50,0.00,in,A
2021-05-29 10:50:41,2021-05-29 10:50:50,0.00,in,A
2021-05-28 22:50:39,2021-05-28 22:50:50,0.00,in,A
2021-05-28 16:50:38,2021-05-28 16:50:50,0.00,in,A
2021-05-28 10:50:37,2021-05-28 10:50:50,0.00,in,A
2021-05-28 04:50:36,2021-05-28 04:50:50,0.00,in,A
2021-05-27 22:50:35,2021-05-27 22:50:50,0.00,in,A
2021-05-27 16:50:37,2021-05-27 16:50:50,0.00,in,A
2021-05-27 10:50:33,2021-05-27 10:50:50,0.00,in,A
2021-05-27 04:50:33,2021-05-27 04:50:50,0.00,in,A
2021-05-26 22:50:32,2021-05-26 22:50:50,0.00,in,A
2021-05-26 16:50:31,2021-05-26 16:50:50,0.00,in,A
2021-05-26 10:50:33,2021-05-26 10:50:50,0.00,in,A
2021-05-26 04:50:29,2021-05-26 04:50:50,0.00,in,A
2021-05-25 22:50:29,2021-05-25 22:50:50,0.00,in,A
2021-05-23 22:50:24,2021-05-23 22:50:35,0.00,in,A
2021-05-23 16:50:23,2021-05-23 16:50:35,0.00,in,A
2021-05-23 10:50:22,2021-05-23 10:50:35,0.00,in,A
2021-05-23 04:50:22,2021-05-23 04:50:35,0.00,in,A
2021-05-23 02:36:50,2021-05-23 02:37:05,0.04,in,A
2021-05-23 02:05:04,2021-05-23 02:05:05,0.04,in,A
2021-05-23 01:58:40,2021-05-23 01:59:05,0.04,in,A
2021-05-23 01:45:01,2021-05-23 01:45:05,0.04,in,A
2021-05-23 01:00:41,2021-05-23 01:01:05,0.04,in,A
2021-05-22 17:43:45,2021-05-22 17:44:05,0.04,in,A
2021-05-22 17:27:23,2021-05-22 17:27:35,0.04,in,A
2021-05-22 16:58:27,2021-05-22 16:58:35,0.04,in,A
2021-05-22 16:50:20,2021-05-22 16:50:35,0.00,in,A
2021-05-22 10:50:19,2021-05-22 10:50:35,0.00,in,A
2021-05-21 22:50:17,2021-05-21 22:50:35,0.00,in,A
2021-05-21 16:50:16,2021-05-21 16:50:35,0.00,in,A
2021-05-21 10:50:15,2021-05-21 10:50:35,0.00,in,A
2021-05-21 04:50:14,2021-05-21 04:50:35,0.00,in,A
2021-05-20 16:50:13,2021-05-20 16:50:35,0.00,in,A
2021-05-20 10:50:11,2021-05-20 10:50:35,0.00,in,A
2021-05-20 04:50:11,2021-05-20 04:51:05,0.00,in,A
2021-05-19 22:50:10,2021-05-19 22:51:05,0.00,in,A
2021-05-19 16:50:09,2021-05-19 16:50:35,0.00,in,A
2021-05-19 10:50:09,2021-05-19 10:50:35,0.00,in,A
2021-05-19 04:50:07,2021-05-19 04:50:35,0.00,in,A
2021-05-18 22:50:07,2021-05-18 22:50:35,0.00,in,A
2021-05-18 10:50:04,2021-05-18 10:50:35,0.00,in,A
2021-05-18 04:50:04,2021-05-18 04:50:05,0.00,in,A
2021-05-17 22:50:03,2021-05-17 22:50:05,0.00,in,A
2021-05-17 20:41:08,2021-05-17 20:41:35,0.04,in,A
2021-05-17 18:35:51,2021-05-17 18:36:05,0.04,in,A
2021-05-17 18:15:49,2021-05-17 18:16:05,0.04,in,A
2021-05-17 17:59:04,2021-05-17 17:59:05,0.04,in,A
2021-05-17 17:55:44,2021-05-17 17:56:05,0.04,in,A
2021-05-17 17:43:53,2021-05-17 17:44:05,0.04,in,A
2021-05-17 16:50:03,2021-05-17 16:50:05,0.00,in,A
2021-05-17 04:50:00,2021-05-17 04:50:05,0.00,in,A
2021-05-17 04:22:40,2021-05-17 04:23:05,0.04,in,A
2021-05-16 22:49:59,2021-05-16 22:50:05,0.00,in,A
2021-05-16 16:49:59,2021-05-16 16:50:05,0.00,in,A
2021-05-16 10:49:58,2021-05-16 10:50:05,0.00,in,A
2021-05-16 04:49:57,2021-05-16 04:50:05,0.00,in,A
2021-05-16 03:16:10,2021-05-16 03:16:35,0.04,in,A
2021-05-15 22:49:56,2021-05-15 22:50:05,0.00,in,A
2021-05-15 18:45:29,2021-05-15 18:45:35,0.04,in,A
2021-05-15 18:39:34,2021-05-15 18:39:35,0.04,in,A
2021-05-15 18:19:16,2021-05-15 18:20:05,0.04,in,A
2021-05-15 16:49:54,2021-05-15 16:50:05,0.00,in,A
2021-05-15 10:49:54,2021-05-15 10:50:35,0.00,in,A
2021-05-15 04:49:53,2021-05-15 04:50:05,0.00,in,A
2021-05-14 22:49:53,2021-05-14 22:50:05,0.00,in,A
2021-05-14 18:12:48,2021-05-14 18:13:05,0.04,in,A
2021-05-14 16:49:52,2021-05-14 16:50:05,0.00,in,A
2021-05-14 10:49:50,2021-05-14 10:50:05,0.00,in,A
2021-05-14 04:49:50,2021-05-14 04:50:05,0.00,in,A
2021-05-13 22:49:49,2021-05-13 22:50:05,0.00,in,A
2021-05-13 16:49:49,2021-05-13 16:50:05,0.00,in,A
2021-05-13 10:49:47,2021-05-13 10:50:05,0.00,in,A
2021-05-13 04:49:45,2021-05-13 04:50:05,0.00,in,A
2021-05-12 22:49:44,2021-05-12 22:50:05,0.00,in,A
2021-05-12 16:49:44,2021-05-12 16:50:05,0.00,in,A
2021-05-12 10:49:42,2021-05-12 10:50:05,0.00,in,A
2021-05-12 04:49:42,2021-05-12 04:50:05,0.00,in,A
2021-05-11 22:49:42,2021-05-11 22:50:05,0.00,in,A
2021-05-11 16:49:39,2021-05-11 16:50:05,0.04,in,A
2021-05-11 15:32:09,2021-05-11 15:32:35,0.08,in,A
2021-05-11 14:04:11,2021-05-11 14:04:35,0.04,in,A
2021-05-11 12:58:14,2021-05-11 12:58:35,0.04,in,A
2021-05-11 12:26:05,2021-05-11 12:26:35,0.04,in,A
2021-05-11 12:05:36,2021-05-11 12:06:05,0.04,in,A
2021-05-11 11:50:42,2021-05-11 11:51:05,0.04,in,A
2021-05-11 11:38:59,2021-05-11 11:39:05,0.04,in,A
2021-05-11 11:23:17,2021-05-11 11:23:35,0.04,in,A
2021-05-11 11:11:56,2021-05-11 11:12:05,0.04,in,A
2021-05-11 10:49:38,2021-05-11 10:50:05,0.00,in,A
2021-05-11 10:44:45,2021-05-11 10:45:05,0.04,in,A
2021-05-11 10:31:04,2021-05-11 10:31:05,0.04,in,A
2021-05-11 10:20:01,2021-05-11 10:20:05,0.04,in,A
2021-05-11 04:49:39,2021-05-11 04:50:05,0.00,in,A
2021-05-10 22:49:38,2021-05-10 22:50:05,0.00,in,A
2021-05-10 16:58:39,2021-05-10 16:59:05,0.04,in,A
2021-05-10 16:49:36,2021-05-10 16:50:05,0.00,in,A
2021-05-10 14:45:05,2021-05-10 14:45:35,0.04,in,A
2021-05-10 13:06:28,2021-05-10 13:06:35,0.04,in,A
2021-05-10 11:58:48,2021-05-10 11:59:05,0.04,in,A
2021-05-10 11:21:28,2021-05-10 11:21:35,0.04,in,A
2021-05-10 10:50:36,2021-05-10 10:51:05,0.04,in,A
2021-05-10 10:49:35,2021-05-10 10:50:05,0.00,in,A
2021-05-10 10:13:47,2021-05-10 10:14:05,0.04,in,A
2021-05-10 09:39:44,2021-05-10 09:40:05,0.04,in,A
2021-05-10 09:05:44,2021-05-10 09:06:05,0.04,in,A
2021-05-10 08:40:57,2021-05-10 08:41:05,0.04,in,A
2021-05-10 05:49:58,2021-05-10 05:50:05,0.04,in,A
2021-05-10 04:49:34,2021-05-10 04:49:35,0.00,in,A
2021-05-10 02:55:48,2021-05-10 02:56:05,0.04,in,A
2021-05-09 22:49:33,2021-05-09 22:49:35,0.00,in,A
2021-05-09 22:44:00,2021-05-09 22:44:05,0.04,in,A
2021-05-09 16:49:32,2021-05-09 16:49:35,0.00,in,A
2021-05-09 04:49:31,2021-05-09 04:49:35,0.00,in,A
2021-05-08 22:49:30,2021-05-08 22:49:35,0.00,in,A
2021-05-08 16:49:29,2021-05-08 16:49:35,0.00,in,A
2021-05-08 10:49:28,2021-05-08 10:49:35,0.00,in,A
2021-05-08 04:49:27,2021-05-08 04:49:35,0.00,in,A
2021-05-07 22:49:25,2021-05-07 22:49:35,0.00,in,A
2021-05-07 16:49:25,2021-05-07 16:49:35,0.00,in,A
2021-05-07 10:49:24,2021-05-07 10:49:35,0.00,in,A
2021-05-07 04:49:23,2021-05-07 04:49:35,0.00,in,A
2021-05-06 22:49:22,2021-05-06 22:49:35,0.00,in,A
2021-05-06 16:49:22,2021-05-06 16:49:35,0.00,in,A
2021-05-06 10:49:20,2021-05-06 10:49:35,0.00,in,A
2021-05-05 22:49:19,2021-05-05 22:49:35,0.00,in,A
2021-05-05 16:49:18,2021-05-05 16:49:35,0.00,in,A
2021-05-05 12:54:38,2021-05-05 12:55:05,0.04,in,A
2021-05-05 10:49:16,2021-05-05 10:49:35,0.00,in,A
2021-05-05 04:49:15,2021-05-05 04:49:35,0.00,in,A
2021-05-04 22:49:14,2021-05-04 22:49:35,0.00,in,A
2021-05-04 16:49:13,2021-05-04 16:49:35,0.00,in,A
2021-05-04 10:49:13,2021-05-04 10:49:35,0.00,in,A
2021-05-04 07:42:21,2021-05-04 07:42:35,0.04,in,A
2021-05-04 04:49:12,2021-05-04 04:49:35,0.00,in,A
2021-05-04 01:23:35,2021-05-04 01:24:05,0.04,in,A
2021-05-03 22:49:10,2021-05-03 22:49:35,0.00,in,A
2021-05-03 21:12:24,2021-05-03 21:12:35,0.04,in,A
2021-05-03 19:23:32,2021-05-03 19:23:35,0.04,in,A
2021-05-03 18:35:23,2021-05-03 18:35:35,0.04,in,A
2021-05-03 16:49:09,2021-05-03 16:49:35,0.00,in,A
2021-05-03 15:27:38,2021-05-03 15:28:05,0.04,in,A
2021-05-03 13:51:17,2021-05-03 13:51:35,0.04,in,A
2021-05-03 12:44:32,2021-05-03 12:44:35,0.04,in,A
2021-05-03 10:49:08,2021-05-03 10:49:35,0.00,in,A
2021-05-03 10:44:17,2021-05-03 10:44:35,0.04,in,A
2021-05-03 08:48:02,2021-05-03 08:48:05,0.04,in,A
2021-05-03 08:23:23,2021-05-03 08:23:35,0.04,in,A
2021-05-03 07:42:17,2021-05-03 07:42:35,0.04,in,A
2021-05-03 06:53:08,2021-05-03 06:54:05,0.04,in,A
2021-05-03 05:49:24,2021-05-03 05:49:35,0.04,in,A
2021-05-03 04:49:07,2021-05-03 04:49:35,0.00,in,A
2021-05-03 04:45:23,2021-05-03 04:45:35,0.04,in,A
2021-05-03 03:30:19,2021-05-03 03:30:35,0.04,in,A
2021-05-03 02:54:19,2021-05-03 02:54:35,0.04,in,A
2021-05-03 02:23:58,2021-05-03 02:24:05,0.04,in,A
2021-05-03 01:55:32,2021-05-03 01:55:35,0.04,in,A
2021-05-03 01:26:49,2021-05-03 01:27:05,0.04,in,A
2021-05-03 00:46:34,2021-05-03 00:46:35,0.04,in,A
2021-05-03 00:03:15,2021-05-03 00:03:35,0.04,in,A
2021-05-02 22:49:06,2021-05-02 22:49:35,0.00,in,A
2021-05-02 22:16:23,2021-05-02 22:16:35,0.04,in,A
2021-05-02 18:08:02,2021-05-02 18:08:05,0.08,in,A
2021-05-02 17:39:26,2021-05-02 17:39:35,0.04,in,A
2021-05-02 17:22:16,2021-05-02 17:22:35,0.04,in,A
2021-05-02 17:10:06,2021-05-02 17:10:35,0.04,in,A
2021-05-02 17:05:05,2021-05-02 17:05:36,0.04,in,A
2021-05-02 16:54:43,2021-05-02 16:55:05,0.04,in,A
2021-05-02 16:48:08,2021-05-02 16:48:35,0.04,in,A
2021-05-02 10:49:05,2021-05-02 10:49:35,0.00,in,A
2021-05-02 04:49:05,2021-05-02 04:49:05,0.00,in,A
2021-05-01 22:49:03,2021-05-01 22:49:05,0.00,in,A
2021-05-01 16:49:02,2021-05-01 16:49:05,0.00,in,A
2021-05-01 10:49:01,2021-05-01 10:49:05,0.00,in,A
2021-05-01 04:49:01,2021-05-01 04:49:05,0.00,in,A
2021-04-30 22:49:00,2021-04-30 22:49:05,0.00,in,A
2021-04-30 16:48:59,2021-04-30 16:49:05,0.00,in,A
2021-04-30 10:48:57,2021-04-30 10:49:05,0.00,in,A
2021-04-30 04:48:57,2021-04-30 04:49:05,0.00,in,A
2021-04-29 22:48:55,2021-04-29 22:49:05,0.00,in,A
2021-04-29 16:48:56,2021-04-29 16:49:05,0.00,in,A
2021-04-29 10:48:54,2021-04-29 10:49:05,0.00,in,A
2021-04-28 16:48:50,2021-04-28 16:49:05,0.00,in,A
2021-04-28 04:48:49,2021-04-28 04:49:05,0.00,in,A
2021-04-28 03:35:32,2021-04-28 03:35:35,0.04,in,A
2021-04-28 03:07:27,2021-04-28 03:07:35,0.04,in,A
2021-04-28 02:53:28,2021-04-28 02:53:35,0.04,in,A
2021-04-28 02:40:48,2021-04-28 02:41:05,0.04,in,A
2021-04-28 02:29:52,2021-04-28 02:30:05,0.04,in,A
2021-04-28 02:19:30,2021-04-28 02:19:35,0.04,in,A
2021-04-28 02:10:22,2021-04-28 02:10:35,0.04,in,A
2021-04-28 02:00:30,2021-04-28 02:00:35,0.04,in,A
2021-04-28 01:47:52,2021-04-28 01:48:05,0.08,in,A
2021-04-28 01:22:08,2021-04-28 01:22:35,0.04,in,A
2021-04-28 01:09:11,2021-04-28 01:09:35,0.04,in,A
2021-04-28 00:54:34,2021-04-28 00:54:35,0.04,in,A
2021-04-28 00:41:00,2021-04-28 00:41:05,0.04,in,A
2021-04-28 00:28:40,2021-04-28 00:29:05,0.04,in,A
2021-04-28 00:16:52,2021-04-28 00:17:05,0.04,in,A
2021-04-28 00:05:57,2021-04-28 00:06:35,0.08,in,A
2021-04-27 23:47:35,2021-04-27 23:48:05,0.04,in,A
2021-04-27 23:38:15,2021-04-27 23:38:35,0.04,in,A
2021-04-27 23:26:53,2021-04-27 23:27:05,0.04,in,A
2021-04-27 23:17:07,2021-04-27 23:17:35,0.04,in,A
2021-04-27 23:03:44,2021-04-27 23:04:05,0.08,in,A
2021-04-27 22:40:23,2021-04-27 22:40:35,0.04,in,A
2021-04-27 22:25:53,2021-04-27 22:26:05,0.04,in,A
2021-04-27 22:07:04,2021-04-27 22:07:05,0.04,in,A
2021-04-27 21:48:04,2021-04-27 21:48:35,0.04,in,A
2021-04-27 21:28:58,2021-04-27 21:29:05,0.04,in,A
2021-04-27 21:10:00,2021-04-27 21:10:05,0.04,in,A
2021-04-27 20:32:53,2021-04-27 20:33:05,0.04,in,A
2021-04-27 19:37:36,2021-04-27 19:38:05,0.08,in,A
2021-04-27 16:48:47,2021-04-27 16:49:05,0.00,in,A
2021-04-27 10:48:46,2021-04-27 10:49:05,0.00,in,A
2021-04-27 04:48:45,2021-04-27 04:49:05,0.00,in,A
2021-04-26 22:48:44,2021-04-26 22:49:05,0.00,in,A
2021-04-26 16:48:43,2021-04-26 16:49:05,0.00,in,A
2021-04-25 22:48:40,2021-04-25 22:49:05,0.00,in,A
2021-04-25 16:48:39,2021-04-25 16:49:35,0.00,in,A
2021-04-25 10:48:39,2021-04-25 10:49:05,0.00,in,A
2021-04-25 04:48:38,2021-04-25 04:49:05,0.00,in,A
2021-04-24 16:48:35,2021-04-24 16:49:05,0.00,in,A
2021-04-24 04:48:33,2021-04-24 04:48:35,0.00,in,A
2021-04-23 22:08:35,2021-04-23 22:09:05,0.04,in,A
2021-04-23 16:48:31,2021-04-23 16:48:35,0.00,in,AN
